Accession,Description,MW_kDa,Area_1,Area_2,Area_3,PSM_1,PSM_2,PSM_3,NormPSM_1,NormPSM_2,NormPSM_3,Mean_Area,Mean_NormPSM,Clean_Name,Category
A0A8J5L1V2,Translation elongation factor IF5A C-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_033529 PE=3 SV=1,45.3,3671614.5,2192076.9375,1951672.625,13.0,8.0,8.0,13.880620829706992,7.804903909874088,7.703819989534276,2605121.3541666665,9.796448243038453,Translation elongation factor IF5A C-terminal domain-containing protein,Protein Synthesis
A0A8J5L1H1,Aminopeptidase OS=Zingiber officinale OX=94328 GN=ZIOFF_041146 PE=3 SV=1,94.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.951225977468522,0.0,0.0,0.6504086591561741,Aminopeptidase,Other
A0A8J5L138,14-3-3 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_032277 PE=3 SV=1,29.0,632712.6875,754729.375,2290013.3125,6.0,3.0,8.0,6.406440382941688,2.9268389662027836,7.703819989534276,1225818.4583333333,5.679033112892917,14-3-3 domain-containing protein,Other
A0A8J5L0Z8,glycerophosphodiester phosphodiesterase OS=Zingiber officinale OX=94328 GN=ZIOFF_040410 PE=3 SV=1,58.3,0.0,0.0,0.0,0.0,3.0,6.0,0.0,2.9268389662027836,5.777864992150707,0.0,2.9015679861178305,glycerophosphodiester phosphodiesterase,Other
A0A8J5L0T7,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_045106 PE=3 SV=1,16.4,263879.9140625,23362023.109375,919232.25,9.0,14.0,18.0,9.609660574412533,13.658581842279656,17.33359497645212,8181711.7578125,13.53394579771477,Large ribosomal subunit protein uL15/eL18 domain-containing protein,Protein Synthesis
A0A8J5L0R6,"Formate dehydrogenase, mitochondrial OS=Zingiber officinale OX=94328 GN=ZIOFF_040180 PE=3 SV=1",53.3,5525670.0,7683257.796875,6071038.875,10.0,14.0,16.0,10.677400638236147,13.658581842279656,15.407639979068552,6426655.557291667,13.247874153194786,"Formate dehydrogenase, mitochondrial",Metabolism
A0A8J5KZS3,Monocopper oxidase-like protein SKU5 OS=Zingiber officinale OX=94328 GN=ZIOFF_038878 PE=3 SV=1,74.7,1696490.5,469122.40625,0.0,5.0,3.0,0.0,5.3387003191180735,2.9268389662027836,0.0,721870.96875,2.755179761773619,Monocopper oxidase-like protein SKU5,Other
A0A8J5KZG2,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_043255 PE=3 SV=1,12.6,2322673.15625,1176383.515625,1973930.75,6.0,5.0,4.0,6.406440382941688,4.878064943671306,3.851909994767138,1824329.140625,5.045471773793377,Uncharacterized protein,Other
A0A8J5KZ31,TRASH domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_042098 PE=3 SV=1,18.5,5137087.0,5604387.5,6950346.734375,13.0,15.0,17.0,13.880620829706992,14.634194831013914,16.370617477760334,5897273.744791667,14.961811046160413,TRASH domain-containing protein,Other
A0A8J5KYY3,peroxidase OS=Zingiber officinale OX=94328 GN=ZIOFF_041627 PE=3 SV=1,41.0,1422565.6875,1370592.6875,1293494.71875,15.0,15.0,16.0,16.01610095735422,14.634194831013914,15.407639979068552,1362217.6979166667,15.352645255812229,peroxidase,Other
A0A8J5KYW8,60S ribosomal protein L7a OS=Zingiber officinale OX=94328 GN=ZIOFF_041914 PE=3 SV=1,31.4,42457907.5625,32287519.15625,47799766.75,48.0,50.0,49.0,51.251523063533504,48.780649436713055,47.18589743589743,40848397.822916664,49.07268997871466,60S ribosomal protein L7a,Protein Synthesis
A0A8J5KY37,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_035904 PE=3 SV=1,28.3,1031106.25,276678.65625,678018.625,8.0,6.0,6.0,8.541920510588918,5.853677932405567,5.777864992150707,661934.5104166666,6.724487811715064,Uncharacterized protein,Other
A0A8J5KY20,60S ribosomal protein L35 OS=Zingiber officinale OX=94328 GN=ZIOFF_042592 PE=3 SV=1,18.5,0.0,9412602.0,0.0,0.0,12.0,0.0,0.0,11.707355864811134,0.0,3137534.0,3.9024519549370447,60S ribosomal protein L35,Protein Synthesis
A0A8J5KXX3,Enoyl reductase (ER) domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_048762 PE=3 SV=1,39.7,660299.9375,1939879.046875,2146453.578125,7.0,8.0,9.0,7.4741804467653035,7.804903909874088,8.66679748822606,1582210.8541666667,7.98196061495515,Enoyl reductase (ER) domain-containing protein,Antioxidant/Redox
A0A8J5KXW5,Nucleolar protein 56 OS=Zingiber officinale OX=94328 GN=ZIOFF_045061 PE=3 SV=1,64.6,1333871.046875,4695116.65234375,0.0,6.0,9.0,0.0,6.406440382941688,8.78051689860835,0.0,2009662.56640625,5.0623190938500136,Nucleolar protein 56,Other
A0A8J5KX55,"Triosephosphate isomerase, cytosolic OS=Zingiber officinale OX=94328 GN=ZIOFF_048959 PE=3 SV=1",31.6,0.0,232433.61328125,277739.625,0.0,2.0,3.0,0.0,1.951225977468522,2.8889324960753533,170057.74609375,1.6133861578479582,"Triosephosphate isomerase, cytosolic",Other
A0A8J5KVI7,Ribosomal protein OS=Zingiber officinale OX=94328 GN=ZIOFF_040826 PE=3 SV=1,26.6,28986122.0,26620755.25,28443659.875,31.0,35.0,45.0,33.09994197853206,34.14645460569914,43.333987441130304,28016845.708333332,36.860128008453835,Ribosomal protein,Protein Synthesis
A0A8J5KVC4,KH type-2 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_040623 PE=3 SV=1,26.0,287629129.125,1514688.625,2469839.25,72.0,66.0,71.0,76.87728459530027,64.39045725646123,68.3714024071167,97204552.33333333,69.8797147529594,KH type-2 domain-containing protein,Other
A0A8J5KVB3,Ribosomal protein eL8/eL30/eS12/Gadd45 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_049542 PE=3 SV=1,43.1,14448301.125,13953992.125,13372519.0,52.0,52.0,52.0,55.522483318827966,50.73187541418157,50.074829931972786,13924937.416666666,52.10972955499411,Ribosomal protein eL8/eL30/eS12/Gadd45 domain-containing protein,Protein Synthesis
A0A8J5KV68,KH type-2 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_049415 PE=3 SV=1,26.0,0.0,2355145.75,2678810.0,0.0,68.0,72.0,0.0,66.34168323392976,69.33437990580848,1677985.25,45.225354379912744,KH type-2 domain-containing protein,Other
A0A8J5KUJ1,Tr-type G domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_039740 PE=4 SV=1,93.9,3132533.53125,1866701.9140625,894132.78125,6.0,6.0,3.0,6.406440382941688,5.853677932405567,2.8889324960753533,1964456.0755208333,5.049683603807536,Tr-type G domain-containing protein,Other
A0A8J5KTU7,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_050769 PE=3 SV=1,69.8,2593859.03125,1066948.875,645607.6875,9.0,9.0,6.0,9.609660574412533,8.78051689860835,5.777864992150707,1435471.8645833333,8.056014155057197,Uncharacterized protein,Other
A0A8J5KTM6,Proteasome subunit beta OS=Zingiber officinale OX=94328 GN=ZIOFF_047373 PE=3 SV=1,23.4,12374161.625,5005382.375,11605117.28125,15.0,8.0,10.0,16.01610095735422,7.804903909874088,9.629774986917845,9661553.760416666,11.150259951382049,Proteasome subunit beta,Other
A0A8J5KTL3,Sucrose synthase OS=Zingiber officinale OX=94328 GN=ZIOFF_039373 PE=3 SV=1,92.7,0.0,553464.34375,516238.84375,0.0,38.0,33.0,0.0,37.07329357190192,31.778257456828882,356567.7291666667,22.95051700957693,Sucrose synthase,Metabolism
A0A8J5KQW5,RNA helicase OS=Zingiber officinale OX=94328 GN=ZIOFF_043906 PE=4 SV=1,143.9,482490.875,229188.265625,501763.75,3.0,2.0,2.0,3.203220191470844,1.951225977468522,1.925954997383569,404480.9635416667,2.3601337221076446,RNA helicase,Other
A0A8J5KQK8,Guanosine nucleotide diphosphate dissociation inhibitor OS=Zingiber officinale OX=94328 GN=ZIOFF_047582 PE=3 SV=1,49.8,247788.78125,192579.578125,185036.984375,5.0,7.0,9.0,5.3387003191180735,6.829290921139828,8.66679748822606,208468.44791666666,6.944929576161321,Guanosine nucleotide diphosphate dissociation inhibitor,Other
A0A8J5KP54,Proteasome subunit alpha type OS=Zingiber officinale OX=94328 GN=ZIOFF_054162 PE=3 SV=1,27.3,2659749.4375,2389369.25,3001141.5859375,16.0,15.0,21.0,17.083841021177836,14.634194831013914,20.222527472527474,2683420.0911458335,17.31352110823974,Proteasome subunit alpha type,Other
A0A8J5KNQ8,Glucose-6-phosphate isomerase OS=Zingiber officinale OX=94328 GN=ZIOFF_042408 PE=3 SV=1,71.0,692689.078125,958601.984375,0.0,4.0,6.0,0.0,4.270960255294459,5.853677932405567,0.0,550430.3541666666,3.3748793959000083,Glucose-6-phosphate isomerase,Other
A0A8J5KMQ2,40S ribosomal protein S29 OS=Zingiber officinale OX=94328 GN=ZIOFF_053022 PE=3 SV=1,35.3,0.0,2481259.5,0.0,0.0,4.0,0.0,0.0,3.902451954937044,0.0,827086.5,1.3008173183123481,40S ribosomal protein S29,Protein Synthesis
A0A8J5KLK1,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_049734 PE=3 SV=1,70.3,6777251.515625,6069932.8671875,10176007.1875,25.0,30.0,27.0,26.69350159559037,29.26838966202783,26.00039246467818,7674397.190104167,27.32076124076546,Uncharacterized protein,Other
A0A8J5KL86,Proteasome subunit beta OS=Zingiber officinale OX=94328 GN=ZIOFF_060727 PE=3 SV=1,24.3,3501286.0546875,2206297.03125,6346036.046875,13.0,12.0,14.0,13.880620829706992,11.707355864811134,13.481684981684982,4017873.0442708335,13.023220558734371,Proteasome subunit beta,Other
A0A8J5KKY4,ABC transporter domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_057369 PE=3 SV=1,168.8,848081.15625,918549.408203125,531029.8125,3.0,6.0,3.0,3.203220191470844,5.853677932405567,2.8889324960753533,765886.7923177084,3.981943539983922,ABC transporter domain-containing protein,Vesicle/Transport
A0A8J5KJB4,Coatomer subunit beta' OS=Zingiber officinale OX=94328 GN=ZIOFF_054268 PE=3 SV=1,102.5,1370988.3125,1485863.1875,1129784.3125,21.0,16.0,16.0,22.42254134029591,15.609807819748177,15.407639979068552,1328878.6041666667,17.813329713037547,Coatomer subunit beta',Other
A0A8J5KJ38,Sigma 54 modulation/S30EA ribosomal protein C-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_054016 PE=3 SV=1,33.7,327336.53125,393142.15625,392033.15625,3.0,4.0,2.0,3.203220191470844,3.902451954937044,1.925954997383569,370837.28125,3.0105423812638192,Sigma 54 modulation/S30EA ribosomal protein C-terminal domain-containing protein,Protein Synthesis
A0A8J5KIP5,RNA helicase OS=Zingiber officinale OX=94328 GN=ZIOFF_057720 PE=3 SV=1,49.8,22772487.5234375,22086915.1328125,13975457.4140625,8.0,9.0,9.0,8.541920510588918,8.78051689860835,8.66679748822606,19611620.0234375,8.66307829914111,RNA helicase,Other
A0A8J5KIJ2,40S ribosomal protein S19 OS=Zingiber officinale OX=94328 GN=ZIOFF_058716 PE=3 SV=1,16.0,4273190.8125,5509238.5,6012249.5,18.0,12.0,11.0,19.219321148825067,11.707355864811134,10.592752485609628,5264892.9375,13.839809833081944,40S ribosomal protein S19,Protein Synthesis
A0A8J5KIA2,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_057232 PE=3 SV=1,37.1,2058973.8125,933286.734375,2253775.4375,7.0,8.0,10.0,7.4741804467653035,7.804903909874088,9.629774986917845,1748678.6614583333,8.30295311451908,Uncharacterized protein,Other
A0A8J5KHY8,Malate dehydrogenase OS=Zingiber officinale OX=94328 GN=ZIOFF_060860 PE=3 SV=1,213.2,128269.546875,442542.8125,0.0,11.0,10.0,10.0,11.745140702059762,9.756129887342611,9.629774986917845,190270.78645833334,10.37701519210674,Malate dehydrogenase,Metabolism
A0A8J5KHT5,T-complex protein 1 subunit eta OS=Zingiber officinale OX=94328 GN=ZIOFF_058365 PE=3 SV=1,60.5,0.0,1781211.1484375,0.0,0.0,2.0,0.0,0.0,1.951225977468522,0.0,593737.0494791666,0.6504086591561741,T-complex protein 1 subunit eta,Other
A0A8J5KHL0,Aconitate hydratase OS=Zingiber officinale OX=94328 GN=ZIOFF_058213 PE=3 SV=1,107.8,248260.7890625,248856.59375,0.0,2.0,3.0,0.0,2.1354801276472295,2.9268389662027836,0.0,165705.79427083334,1.6874396979500041,Aconitate hydratase,Other
A0A8J5KHG4,"ATP synthase subunit O, mitochondrial OS=Zingiber officinale OX=94328 GN=ZIOFF_058093 PE=3 SV=1",25.6,1300913.625,1036827.0625,1457330.875,7.0,5.0,5.0,7.4741804467653035,4.878064943671306,4.814887493458922,1265023.8541666667,5.7223776279651775,"ATP synthase subunit O, mitochondrial",Metabolism
A0A8J5KGM1,RNA helicase OS=Zingiber officinale OX=94328 GN=ZIOFF_050629 PE=3 SV=1,66.0,171619.65625,150704.390625,137022.21875,5.0,8.0,7.0,5.3387003191180735,7.804903909874088,6.740842490842491,153115.421875,6.628148906611551,RNA helicase,Other
A0A8J5KFB5,Proteasome subunit beta OS=Zingiber officinale OX=94328 GN=ZIOFF_056324 PE=3 SV=1,26.5,12561551.140625,8886591.671875,10778206.0078125,20.0,18.0,21.0,21.354801276472294,17.5610337972167,20.222527472527474,10742116.2734375,19.71278751540549,Proteasome subunit beta,Other
A0A8J5KEF0,glutathione transferase OS=Zingiber officinale OX=94328 GN=ZIOFF_055256 PE=3 SV=1,24.4,2208986.6875,2688218.96875,0.0,10.0,11.0,0.0,10.677400638236147,10.731742876076872,0.0,1632401.8854166667,7.136381171437673,glutathione transferase,Antioxidant/Redox
A0A8J5KED6,60S ribosomal protein L6 OS=Zingiber officinale OX=94328 GN=ZIOFF_062271 PE=3 SV=1,26.0,132907118.265625,111011369.75,122317051.75,45.0,53.0,51.0,48.04830287206266,51.707488402915835,49.11185243328101,122078513.25520833,49.62254790275316,60S ribosomal protein L6,Protein Synthesis
A0A8J5KEB8,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_061165 PE=3 SV=1,30.4,6339544.796875,5400646.09375,6357695.15625,10.0,10.0,9.0,10.677400638236147,9.756129887342611,8.66679748822606,6032628.682291667,9.70010933793494,Uncharacterized protein,Other
A0A8J5KDP6,Histone H2A/H2B/H3 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_054464 PE=3 SV=1,16.9,0.0,24752284.9375,14500019.6640625,0.0,14.0,12.0,0.0,13.658581842279656,11.555729984301413,13084101.533854166,8.404770608860355,Histone H2A/H2B/H3 domain-containing protein,Other
A0A8J5KCU7,glutamate dehydrogenase [NAD(P)(+)] OS=Zingiber officinale OX=94328 GN=ZIOFF_053312 PE=3 SV=1,44.6,2533802.171875,2252631.5625,2607103.265625,9.0,7.0,8.0,9.609660574412533,6.829290921139828,7.703819989534276,2464512.3333333335,8.047590495028878,glutamate dehydrogenase [NAD(P)(+)],Metabolism
A0A8J5KBF2,Ribosomal protein L15 OS=Zingiber officinale OX=94328 GN=ZIOFF_065337 PE=3 SV=1,24.3,108103887.703125,97652044.78125,57497216.59375,25.0,15.0,11.0,26.69350159559037,14.634194831013914,10.592752485609628,87751049.69270833,17.306816304071305,Ribosomal protein L15,Protein Synthesis
A0A8J5KAR0,Large ribosomal subunit protein eL14 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_058239 PE=3 SV=1,15.6,16558175.5,14287938.0,12918277.5,33.0,37.0,51.0,35.235422106179286,36.09768058316766,49.11185243328101,14588130.333333334,40.14831837420932,Large ribosomal subunit protein eL14 domain-containing protein,Protein Synthesis
A0A8J5K9X9,ATP-dependent 6-phosphofructokinase OS=Zingiber officinale OX=94328 GN=PFK PE=3 SV=1,59.4,2974729.46875,1535386.265625,0.0,12.0,5.0,0.0,12.812880765883376,4.878064943671306,0.0,1503371.9114583333,5.896981903184894,ATP-dependent 6-phosphofructokinase,Metabolism
A0A8J5K9W1,UDP-glucose 6-dehydrogenase OS=Zingiber officinale OX=94328 GN=ZIOFF_061508 PE=3 SV=1,52.8,2961075.15625,1262411.875,1328319.6875,8.0,4.0,6.0,8.541920510588918,3.902451954937044,5.777864992150707,1850602.2395833333,6.07407915255889,UDP-glucose 6-dehydrogenase,Metabolism
A0A8J5K9T8,Ribosomal protein L1 OS=Zingiber officinale OX=94328 GN=ZIOFF_063578 PE=4 SV=1,49.9,0.0,356374.3515625,604972.375,0.0,2.0,3.0,0.0,1.951225977468522,2.8889324960753533,320448.9088541667,1.6133861578479582,Ribosomal protein L1,Protein Synthesis
A0A8J5K8A0,40S ribosomal protein S16 OS=Zingiber officinale OX=94328 GN=ZIOFF_064418 PE=3 SV=1,19.2,773294.21875,606866.421875,879686.5625,33.0,29.0,28.0,35.235422106179286,28.29277667329357,26.963369963369964,753282.4010416666,30.163856247614273,40S ribosomal protein S16,Protein Synthesis
A0A8J5K6T3,Phosphofructokinase domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_064817 PE=4 SV=1,23.4,0.0,604166.7265625,0.0,0.0,4.0,0.0,0.0,3.902451954937044,0.0,201388.90885416666,1.3008173183123481,Phosphofructokinase domain-containing protein,Metabolism
A0A8J5ISB3,Peptidyl-prolyl cis-trans isomerase OS=Zingiber officinale OX=94328 GN=ZIOFF_003071 PE=3 SV=1,22.8,2183683.4375,1050735.96875,1522410.0,14.0,11.0,12.0,14.948360893530607,10.731742876076872,11.555729984301413,1585609.8020833333,12.411944584636297,Peptidyl-prolyl cis-trans isomerase,Other
A0A8J5IS99,K Homology domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_003041 PE=4 SV=1,50.4,0.0,784751.0,0.0,0.0,2.0,2.0,0.0,1.951225977468522,1.925954997383569,261583.66666666666,1.2923936582840303,K Homology domain-containing protein,Other
A0A8J5IMP9,Plectin/eS10 N-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_003128 PE=3 SV=1,20.3,4760001.5625,56322886.15625,57099908.6875,27.0,23.0,23.0,28.828981723237597,22.439098740888006,22.14848246991104,39394265.46875,24.472187644678883,Plectin/eS10 N-terminal domain-containing protein,Other
A0A8J5IMI9,Large ribosomal subunit protein uL4 C-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_002978 PE=3 SV=1,45.2,5479461.609375,5117629.703125,4206940.46875,42.0,41.0,34.0,44.84508268059182,40.00013253810471,32.74123495552067,4934677.260416667,39.19548339140573,Large ribosomal subunit protein uL4 C-terminal domain-containing protein,Protein Synthesis
A0A8J5IIH2,Histone H4 OS=Zingiber officinale OX=94328 GN=ZIOFF_000738 PE=3 SV=1,14.2,30325666.1875,17809850.53125,21227558.8125,26.0,30.0,28.0,27.761241659413983,29.26838966202783,26.963369963369964,23121025.177083332,27.99766709493726,Histone H4,Other
A0A8J5IGV0,Annexin OS=Zingiber officinale OX=94328 GN=ZIOFF_008762 PE=4 SV=1,34.9,0.0,1873642.5,1284396.25,0.0,10.0,10.0,0.0,9.756129887342611,9.629774986917845,1052679.5833333333,6.461968291420152,Annexin,Vesicle/Transport
A0A8J5IFF3,Ras-related protein Rab7 OS=Zingiber officinale OX=94328 GN=ZIOFF_007882 PE=3 SV=1,23.2,1292965.546875,1278125.953125,807910.3125,7.0,9.0,8.0,7.4741804467653035,8.78051689860835,7.703819989534276,1126333.9375,7.98617244496931,Ras-related protein Rab7,Vesicle/Transport
A0A8J5IEQ0,40S ribosomal protein S15 OS=Zingiber officinale OX=94328 GN=ZIOFF_004293 PE=3 SV=1,17.3,1702286.0,3018524.5,2347044.703125,20.0,22.0,18.0,21.354801276472294,21.463485752153744,17.33359497645212,2355951.734375,20.050627335026054,40S ribosomal protein S15,Protein Synthesis
A0A8J5IE62,40S ribosomal protein S19 OS=Zingiber officinale OX=94328 GN=ZIOFF_006350 PE=3 SV=1,15.9,0.0,18786645.65625,20102232.90625,0.0,22.0,21.0,0.0,21.463485752153744,20.222527472527474,12962959.520833334,13.895337741560406,40S ribosomal protein S19,Protein Synthesis
A0A8J5IE53,non-reducing end alpha-L-arabinofuranosidase OS=Zingiber officinale OX=94328 GN=ZIOFF_007650 PE=3 SV=1,93.7,274811.34375,584987.16015625,550445.3125,2.0,3.0,3.0,2.1354801276472295,2.9268389662027836,2.8889324960753533,470081.2721354167,2.6504171966417887,non-reducing end alpha-L-arabinofuranosidase,Vesicle/Transport
A0A8J5IE52,60S ribosomal protein L35 OS=Zingiber officinale OX=94328 GN=ZIOFF_003940 PE=3 SV=1,17.1,3289437.75,3602019.75,11833763.0,18.0,12.0,14.0,19.219321148825067,11.707355864811134,13.481684981684982,6241740.166666667,14.802787331773729,60S ribosomal protein L35,Protein Synthesis
A0A8J5IC44,RRM domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_002780 PE=4 SV=1,53.6,1059505.8125,313161.40625,1050004.71875,4.0,4.0,6.0,4.270960255294459,3.902451954937044,5.777864992150707,807557.3125,4.650425734127404,RRM domain-containing protein,Other
A0A8J5IC30,Oryzain alpha chain OS=Zingiber officinale OX=94328 GN=ZIOFF_006560 PE=3 SV=1,50.4,27372535.34375,21136276.46875,25036369.75,14.0,12.0,12.0,14.948360893530607,11.707355864811134,11.555729984301413,24515060.520833332,12.737148914214385,Oryzain alpha chain,Other
A0A8J5IB55,Annexin OS=Zingiber officinale OX=94328 GN=ZIOFF_004311 PE=4 SV=1,38.7,11820985.4375,2471333.69140625,685898.240234375,15.0,14.0,14.0,16.01610095735422,13.658581842279656,13.481684981684982,4992739.123046875,14.385455927106285,Annexin,Vesicle/Transport
A0A8J5I9Q3,protein-disulfide reductase OS=Zingiber officinale OX=94328 GN=ZIOFF_004066 PE=3 SV=1,113.3,648015.125,617167.09375,837038.25,12.0,10.0,11.0,12.812880765883376,9.756129887342611,10.592752485609628,700740.15625,11.053921046278539,protein-disulfide reductase,Antioxidant/Redox
A0A8J5I995,Adenosylhomocysteinase OS=Zingiber officinale OX=94328 GN=ZIOFF_001088 PE=3 SV=1,63.3,510523.03125,862518.296875,559429.65625,18.0,22.0,21.0,19.219321148825067,21.463485752153744,20.222527472527474,644156.9947916666,20.301778124502096,Adenosylhomocysteinase,Other
A0A8J5I962,Large ribosomal subunit protein uL2 C-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_003738 PE=3 SV=1,28.2,14491325.0,8436486.0,16519240.0,27.0,27.0,27.0,28.828981723237597,26.34155069582505,26.00039246467818,13149017.0,27.05697496124694,Large ribosomal subunit protein uL2 C-terminal domain-containing protein,Protein Synthesis
A0A8J5I6C8,Guanine nucleotide-binding protein subunit beta-like protein A OS=Zingiber officinale OX=94328 GN=ZIOFF_001980 PE=3 SV=1,35.3,10684498.5625,10702294.46875,13421137.0,36.0,44.0,48.0,38.438642297650134,42.92697150430749,46.22291993720565,11602643.34375,42.529511246387756,Guanine nucleotide-binding protein subunit beta-like protein A,Other
A0A8J5I603,60S ribosomal protein L18a OS=Zingiber officinale OX=94328 GN=ZIOFF_003039 PE=3 SV=1,21.4,19711154.0,15555642.0,19129604.0,36.0,43.0,54.0,38.438642297650134,41.95135851557323,52.00078492935636,18132133.333333332,44.13026191419325,60S ribosomal protein L18a,Protein Synthesis
A0A8J5I4J9,Small ribosomal subunit protein uS2 OS=Zingiber officinale OX=94328 GN=ZIOFF_010631 PE=3 SV=1,35.4,14246058.0,7837427.5,10835532.0,41.0,39.0,39.0,43.7773426167682,38.04890656063618,37.556122448979586,10973005.833333334,39.79412387546132,Small ribosomal subunit protein uS2,Protein Synthesis
A0A8J5I3X5,Large ribosomal subunit protein eL22 OS=Zingiber officinale OX=94328 GN=ZIOFF_009641 PE=3 SV=1,14.3,3937754.5,2665258.25,4220700.0,12.0,10.0,12.0,12.812880765883376,9.756129887342611,11.555729984301413,3607904.25,11.374913545842467,Large ribosomal subunit protein eL22,Protein Synthesis
A0A8J5I343,Large ribosomal subunit protein uL2 C-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_008176 PE=3 SV=1,28.2,12857332.0,15207179.0,15907838.0,27.0,27.0,27.0,28.828981723237597,26.34155069582505,26.00039246467818,14657449.666666666,27.05697496124694,Large ribosomal subunit protein uL2 C-terminal domain-containing protein,Protein Synthesis
A0A8J5I2Y1,Cytosol aminopeptidase domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_006725 PE=3 SV=1,61.6,6957508.90625,5116863.40625,9642087.6875,17.0,14.0,19.0,18.15158108500145,13.658581842279656,18.296572475143904,7238820.0,16.70224513414167,Cytosol aminopeptidase domain-containing protein,Other
A0A8J5I1L5,Large ribosomal subunit protein eL22 OS=Zingiber officinale OX=94328 GN=ZIOFF_016428 PE=3 SV=1,14.2,823799.1875,436506.84375,852083.71875,17.0,13.0,18.0,18.15158108500145,12.682968853545393,17.33359497645212,704129.9166666666,16.056048304999653,Large ribosomal subunit protein eL22,Protein Synthesis
A0A8J5I0B8,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_012726 PE=3 SV=1,74.3,2370523.71875,1653616.78125,2201899.375,38.0,39.0,39.0,40.574122425297354,38.04890656063618,37.556122448979586,2075346.625,38.7263838116377,Uncharacterized protein,Other
A0A8J5HZS2,60S ribosomal protein L31 OS=Zingiber officinale OX=94328 GN=ZIOFF_002384 PE=3 SV=1,13.8,1136981.09375,12351825.625,602777.75,2.0,2.0,2.0,2.1354801276472295,1.951225977468522,1.925954997383569,4697194.822916667,2.0042203674997734,60S ribosomal protein L31,Protein Synthesis
A0A8J5HZG8,40S ribosomal protein S25 OS=Zingiber officinale OX=94328 GN=ZIOFF_009423 PE=3 SV=1,11.9,3222854.75,3090556.875,5371722.5,5.0,6.0,3.0,5.3387003191180735,5.853677932405567,2.8889324960753533,3895044.7083333335,4.693770249199665,40S ribosomal protein S25,Protein Synthesis
A0A8J5HZA1,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_012026 PE=3 SV=1,30.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.951225977468522,0.0,0.0,0.6504086591561741,Uncharacterized protein,Other
A0A8J5HYJ3,40S ribosomal protein S28 OS=Zingiber officinale OX=94328 GN=ZIOFF_001376 PE=3 SV=1,11.8,3429815.5625,2542113.25,2368090.75,4.0,4.0,4.0,4.270960255294459,3.902451954937044,3.851909994767138,2780006.5208333335,4.008440734999547,40S ribosomal protein S28,Protein Synthesis
A0A8J5HXN2,Large ribosomal subunit protein eL24-related N-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_019245 PE=3 SV=1,17.2,1838456.21875,0.0,1613123.5,8.0,5.0,6.0,8.541920510588918,4.878064943671306,5.777864992150707,1150526.5729166667,6.399283482136977,Large ribosomal subunit protein eL24-related N-terminal domain-containing protein,Protein Synthesis
A0A8J5HX36,Large ribosomal subunit protein uL4 C-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_009200 PE=3 SV=1,46.1,21544114.6484375,16368729.25,22314836.609375,58.0,52.0,53.0,61.928923701769655,50.73187541418157,51.03780743066457,20075893.502604168,54.56620218220527,Large ribosomal subunit protein uL4 C-terminal domain-containing protein,Protein Synthesis
A0A8J5HWH8,KOW domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_002178 PE=3 SV=1,45.0,4983238.3125,1718629.25,1276036.375,16.0,14.0,15.0,17.083841021177836,13.658581842279656,14.444662480376765,2659301.3125,15.062361781278085,KOW domain-containing protein,Other
