Accession,Description,MW_kDa,NormPSM_1,NormPSM_2,NormPSM_3,Mean,SD,SEM,Functional_Category
Asa6G01745.1,"[translated] | GO=Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747); NR=PREDICTED: malonyl-coenzyme A:anthocyanin 3-O-glucoside-6''-O-malonyltransferase-like [Phoenix dactylifera]; Swissprot=Coumaroyl-CoA:anthocyanidin 3-O-glucoside-6''-O-coumaroyltransferase 1 OS=Arabidopsis thaliana GN=3AT1 PE=1 SV=1; KEGG=hypothetical protein; K14329 agmatine coumaroyltransferase [EC:2.3.1.64 2.3.1.-] (A); IPRSCAN=NULL NULL NULL NULL IPR003480 Transferase",47.8,11.822191272052,8.942650554675119,13.16862009689014,11.311153974539087,2.158836256532495,1.24640469384536,Exosome Marker
Asa6G01722.1,[translated] | NR=Arrestin domain-containing protein A [Morus notabilis],91.5,70.93314763231197,67.56669307976756,63.02125332083138,67.17369801097031,3.970560633220952,2.2924042504238478,Other
Asa6G01694.1,"[translated] | GO=Cellular Component: membrane (GO:0016020),Cellular Component: integral to membrane (GO:0016021),Molecular Function: transmembrane transporter activity (GO:0022857),Molecular Function: substrate-specific transmembrane transporter activity (GO:0022891),Biological Process: transmembrane transport (GO:0055085); NR=PREDICTED: probable plastidic glucose transporter 2 [Elaeis guineensis]; Swissprot=Probable plastidic glucose transporter 2 OS=Arabidopsis thaliana GN=At1g67300 PE=2 SV=1; KEGG=sugar transporter ERD6-like 6; K08145 MFS transporter, SP family, solute carrier family 2 (facilitated glucose transporter), member 8 (A); IPRSCAN=IPR003663 Sugar/inositol transporter IPR003663 Sugar/inositol transporter IPR003663 Sugar/inositol transporter IPR003663 Sugar/inositol transporter IPR003663 Sugar/inositol transporter IPR005828 General substrate transporter NULL NULL NULL NULL IPR020846 Major facilitator superfamily domain",107.5,3.224233983286908,3.974511357633386,5.643694327238631,4.280813222719641,1.2384719267731652,0.7150321003062815,"Transport, Exosome Marker"
Asa6G01680.1,"[translated] | GO=Molecular Function: iron ion binding (GO:0005506),Molecular Function: protein binding (GO:0005515),Molecular Function: lipoxygenase activity (GO:0016165),Molecular Function: oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702),Molecular Function: metal ion binding (GO:0046872),Biological Process: oxidation-reduction process (GO:0055114); NR=PREDICTED: probable linoleate 9S-lipoxygenase 5 [Musa acuminata subsp. malaccensis]; Swissprot=Linoleate 9S-lipoxygenase 6 (Fragment) OS=Solanum tuberosum GN=LOX1.6 PE=1 SV=1; KEGG=probable linoleate 9S-lipoxygenase 5; K15718 linoleate 9S-lipoxygenase [EC:1.13.11.58] (A); IPRSCAN=IPR001024 PLAT/LH2 domain IPR013819 Lipoxygenase, C-terminal NULL NULL IPR000907 Lipoxygenase IPR001024 PLAT/LH2 domain IPR001246 Lipoxygenase, plant IPR001246 Lipoxygenase, plant IPR001246 Lipoxygenase, plant IPR001246 Lipoxygenase, plant IPR001246 Lipoxygenase, plant IPR001246 Lipoxygenase, plant IPR001246 Lipoxygenase, plant IPR013819 Lipoxygenase, C-terminal IPR013819 Lipoxygenase, C-terminal IPR013819 Lipoxygenase, C-terminal IPR013819 Lipoxygenase, C-terminal IPR013819 Lipoxygenase, C-terminal IPR001024 PLAT/LH2 domain",35.5,29.01810584958217,31.79609086106709,30.09970307860603,30.304633263085094,1.4002847804613476,0.8084547949414951,Antioxidant
Asa6G01671.1,[translated] | NR=hypothetical protein B456_013G224300 [Gossypium raimondii],61.6,2.149489322191272,3.974511357633386,1.881231442412877,2.668410707412512,1.1390411554883972,0.6576257177392886,Other
Asa6G01649.1,"[translated] | GO=Molecular Function: DNA binding (GO:0003677),Biological Process: regulation of transcription, DNA-dependent (GO:0006355); NR=PREDICTED: NAC transcription factor 29-like [Phoenix dactylifera]; Swissprot=NAC transcription factor 56 OS=Arabidopsis thaliana GN=NAC056 PE=2 SV=1; KEGG=NAC domain-containing protein 89-like; K12581 CCR4-NOT transcription complex subunit 7/8 (A); IPRSCAN=IPR003441 NAC domain NULL NULL NULL NULL IPR003441 NAC domain",25.7,24.71912720519963,24.84069598520866,25.39662447257384,24.985482554327376,0.36121046465012213,0.20854495899985784,Exosome Marker
Asa6G01600.1,[translated],22.0,18.27065923862581,14.9044175911252,12.2280043756837,15.134360401811572,3.027882877572917,1.7481489944413824,Other
Asa6G01520.1,[translated] | NR=PREDICTED: uncharacterized protein LOC103716725 [Phoenix dactylifera],68.5,13.97168059424327,12.9171619123085,13.16862009689014,13.352487534480638,0.5507793011651153,0.31799257779175333,Other
Asa6G01415.1,"[translated] | GO=Molecular Function: ubiquitin-protein ligase activity (GO:0004842),Molecular Function: protein binding (GO:0005515); NR=PREDICTED: E3 ubiquitin-protein ligase UPL2-like isoform X1 [Phoenix dactylifera]; Swissprot=E3 ubiquitin-protein ligase UPL2 OS=Arabidopsis thaliana GN=UPL2 PE=1 SV=3; KEGG=E3 ubiquitin-protein ligase UPL2-like; K10592 E3 ubiquitin-protein ligase HUWE1 [EC:2.3.2.26] (A); IPRSCAN=IPR015940 Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote IPR000569 HECT IPR003903 Ubiquitin interacting motif IPR015940 Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote IPR000569 HECT NULL NULL IPR000569 HECT IPR010314 E3 ubiquitin ligase, domain of unknown function DUF913 IPR010309 E3 ubiquitin ligase, domain of unknown function DUF908 IPR025527 Domain of unknown function DUF4414 IPR000449 Ubiquitin-associated domain/translation elongation factor EF-Ts, N-terminal",30.0,18.27065923862581,19.87255678816693,16.93108298171589,18.358099669502877,1.4726851021937335,0.8502551401831037,"Protein Synthesis, Exosome Marker"
Asa6G01267.1,[translated] | NR=PREDICTED: cytochrome P450 86B1-like [Phoenix dactylifera]; Swissprot=Cytochrome P450 86B1 OS=Arabidopsis thaliana GN=CYP86B1 PE=2 SV=1; KEGG=cytochrome P450 86B1; K15402 fatty acid omega-hydroxylase [EC:1.14.-.-] (A); IPRSCAN=NULL NULL,49.8,4.298978644382544,0.0,0.0,1.432992881460848,2.482016477574714,1.4329928814608481,"Lipid Metabolism, Exosome Marker"
Asa6G01101.1,"[translated] | GO=Molecular Function: potassium ion transmembrane transporter activity (GO:0015079),Cellular Component: membrane (GO:0016020),Biological Process: potassium ion transmembrane transport (GO:0071805); NR=PREDICTED: potassium transporter 7-like isoform X1 [Elaeis guineensis]; Swissprot=Potassium transporter 7 OS=Arabidopsis thaliana GN=POT7 PE=1 SV=2; KEGG=putative potassium transporter 12; K03549 KUP system potassium uptake protein (A); IPRSCAN=NULL NULL NULL NULL IPR003855 K+ potassium transporter IPR020683 Ankyrin repeat-containing domain",24.0,25.79387186629527,23.84706814580032,26.33724019378028,25.326060068625292,1.3093414816863427,0.7559486569127535,"Transport, Exosome Marker"
Asa6G01077.1,"[translated] | GO=Biological Process: metabolic process (GO:0008152),Molecular Function: oxidoreductase activity (GO:0016491); NR=PREDICTED: zeaxanthin epoxidase, chloroplastic-like [Musa acuminata subsp. malaccensis]; Swissprot=2-heptyl-3-hydroxy-4(1H)-quinolone synthase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pqsH PE=3 SV=1; KEGG=uncharacterized LOC103503469; K00480 salicylate hydroxylase [EC:1.14.13.1] (A); IPRSCAN=IPR003042 Aromatic-ring hydroxylase-like IPR003042 Aromatic-ring hydroxylase-like IPR003042 Aromatic-ring hydroxylase-like IPR003042 Aromatic-ring hydroxylase-like NULL NULL NULL NULL IPR002938 Monooxygenase, FAD-binding IPR002938 Monooxygenase, FAD-binding",50.4,8.597957288765087,8.942650554675119,9.406157212064384,8.982255018501531,0.4055529116792042,0.23414608272862508,Antioxidant
Asa6G01053.1,[translated] | NR=hypothetical protein EUGRSUZ_F03347 [Eucalyptus grandis]; IPRSCAN=NULL NULL NULL NULL IPR009646 Root cap,47.0,3.224233983286908,2.98088351822504,2.821847163619315,3.008988221710421,0.20266029193961715,0.11700597410538612,Other
Asa6G00883.1,[translated] | NR=PREDICTED: NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3-B [Vitis vinifera]; Swissprot=NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3-B OS=Arabidopsis thaliana GN=At1g14450 PE=3 SV=1,47.0,17.19591457753017,17.88530110935024,12.2280043756837,15.769740020854703,3.0865404553917446,1.7820149627850939,Exosome Marker
Asa6G00785.1,"[translated] | GO=Molecular Function: protein kinase activity (GO:0004672),Biological Process: protein phosphorylation (GO:0006468); NR=PREDICTED: probable receptor-like protein kinase At5g18500 [Populus euphratica]; Swissprot=Probable receptor-like protein kinase At2g42960 OS=Arabidopsis thaliana GN=At2g42960 PE=3 SV=1; KEGG=SORBIDRAFT_01g030700, Sb01g030700; hypothetical protein; K04730 interleukin-1 receptor-associated kinase 1 [EC:2.7.11.1] (A); IPRSCAN=IPR001245 Serine-threonine/tyrosine-protein kinase catalytic domain NULL NULL NULL NULL",26.2,17.19591457753017,12.9171619123085,15.04985153930302,15.054309343047231,2.139379815868621,1.2351715125906004,Exosome Marker
Asa6G00770.1,[translated] | NR=PREDICTED: heat shock cognate 70 kDa protein 2-like [Phoenix dactylifera]; Swissprot=Heat shock cognate 70 kDa protein OS=Petunia hybrida GN=HSP70 PE=2 SV=1; KEGG=heat shock cognate 70 kDa protein 2-like; K03283 heat shock 70kDa protein 1/8 (A); IPRSCAN=NULL NULL IPR013126 Heat shock protein 70 family IPR013126 Heat shock protein 70 family IPR013126 Heat shock protein 70 family IPR013126 Heat shock protein 70 family IPR013126 Heat shock protein 70 family IPR013126 Heat shock protein 70 family,59.5,113.9229340761374,108.3054344955098,103.4677293327082,108.56536596811846,5.232446830555992,3.0209545861419067,"Anti-stress/HSP, Exosome Marker"
Asa6G00597.1,"[translated] | GO=Cellular Component: integral to membrane (GO:0016021),Molecular Function: transmembrane transporter activity (GO:0022857),Biological Process: transmembrane transport (GO:0055085); NR=PREDICTED: organic cation/carnitine transporter 2-like [Phoenix dactylifera]; Swissprot=Organic cation/carnitine transporter 2 OS=Arabidopsis thaliana GN=OCT2 PE=2 SV=1; KEGG=GRMZM2G019974; carbohydrate transporter/ sugar porter; K08200 MFS transporter, OCT family, solute carrier family 22 (organic cation transporter), member 3 (A); IPRSCAN=IPR005828 General substrate transporter NULL NULL NULL NULL",48.8,3.224233983286908,3.974511357633386,3.762462884825754,3.6537360752486827,0.3867753533443774,0.22330485436928893,"Transport, Exosome Marker"
Asa6G00592.1,"[translated] | GO=Cellular Component: intracellular (GO:0005622),Molecular Function: zinc ion binding (GO:0008270); NR=PREDICTED: zinc finger protein CONSTANS-LIKE 16-like [Nicotiana tomentosiformis]; Swissprot=Zinc finger protein CONSTANS-LIKE 16 OS=Arabidopsis thaliana GN=COL16 PE=2 SV=2; KEGG=CO; zinc finger protein CONSTANS; K12135 zinc finger protein CONSTANS (A); IPRSCAN=NULL NULL IPR000315 Zinc finger, B-box IPR000315 Zinc finger, B-box",66.7,3.224233983286908,2.98088351822504,2.821847163619315,3.008988221710421,0.20266029193961715,0.11700597410538612,Exosome Marker
Asa6G00514.1,"[translated] | GO=Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553),Biological Process: carbohydrate metabolic process (GO:0005975); NR=Os07g0577300 [Oryza sativa Japonica Group]; Swissprot=Glucan endo-1,3-beta-glucosidase 1 OS=Arabidopsis thaliana GN=At1g11820 PE=1 SV=3; KEGG=Os07g0577300; K19892 glucan endo-1,3-beta-glucosidase 4 [EC:3.2.1.39] (A); IPRSCAN=IPR012946 X8 NULL NULL NULL NULL IPR012946 X8 IPR000490 Glycoside hydrolase, family 17",42.0,7.523212627669452,6.955394875858426,3.762462884825754,6.080356796117878,2.0273328261096535,1.1704811528913732,Exosome Marker
Asa6G00485.1,"[translated] | GO=Molecular Function: 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity (GO:0003848),Biological Process: folic acid-containing compound biosynthetic process (GO:0009396),Biological Process: pteridine-containing compound metabolic process (GO:0042558); NR=PREDICTED: folic acid synthesis protein fol1-like isoform X2 [Phoenix dactylifera]; Swissprot=Folate synthesis bifunctional protein, mitochondrial OS=Pisum sativum GN=MitHPPK/DHPS PE=1 SV=1; KEGG=folic acid synthesis protein fol1-like; K13941 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:2.7.6.3 2.5.1.15] (A); IPRSCAN=IPR000489 Pterin-binding NULL NULL NULL NULL IPR000489 Pterin-binding IPR000550 7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK",74.4,2.149489322191272,2.98088351822504,2.821847163619315,2.650740001345209,0.4413188450947703,0.2547955540139204,Other
Asa6G00334.1,"[translated] | GO=Molecular Function: diacylglycerol kinase activity (GO:0004143),Biological Process: protein kinase C-activating G-protein coupled receptor signaling pathway (GO:0007205); NR=PREDICTED: diacylglycerol kinase 5-like [Phoenix dactylifera]; Swissprot=Diacylglycerol kinase 5 OS=Arabidopsis thaliana GN=DGK5 PE=2 SV=1; KEGG=diacylglycerol kinase 5-like; K00901 diacylglycerol kinase (ATP) [EC:2.7.1.107] (A); IPRSCAN=IPR001206 Diacylglycerol kinase, catalytic domain IPR000756 Diacylglycerol kinase, accessory domain IPR001206 Diacylglycerol kinase, catalytic domain NULL NULL NULL NULL IPR000756 Diacylglycerol kinase, accessory domain IPR001206 Diacylglycerol kinase, catalytic domain",20.3,3.224233983286908,3.974511357633386,3.762462884825754,3.6537360752486827,0.3867753533443774,0.22330485436928893,Exosome Marker
Asa6G00295.1,[translated] | NR=PREDICTED: uncharacterized protein LOC103715986 [Phoenix dactylifera]; IPRSCAN=NULL NULL IPR006734 Protein of unknown function DUF597,37.8,23.64438254410399,25.83432382461701,27.27785591498671,25.5855207612359,1.829469706633407,1.0562448275990632,Other
Asa6G00281.1,"[translated] | NR=PREDICTED: pyridoxal reductase, chloroplastic [Elaeis guineensis]; KEGG=pyridoxal reductase, chloroplastic; K05275 pyridoxine 4-dehydrogenase [EC:1.1.1.65] (A)",64.3,12.89693593314763,10.92990623349181,12.2280043756837,12.018282180774378,1.0001444941158268,0.5774336929062948,Antioxidant
Asa6G00040.1,[translated] | GO=Cellular Component: integral to membrane (GO:0016021); NR=hypothetical protein PRUPE_ppa007209mg [Prunus persica]; Swissprot=Peroxisomal membrane protein 2 OS=Bos taurus GN=PXMP2 PE=2 SV=3; KEGG=hypothetical protein; K13348 protein Mpv17 (A); IPRSCAN=IPR007248 Mpv17/PMP22 NULL NULL IPR007248 Mpv17/PMP22,8.1,6.448467966573816,5.961767036450079,4.703078606032192,5.704437869685363,0.9006995781190541,0.5200191438860182,Other
Asa5G06896.1,[translated],73.5,31.16759517177344,22.85344030639197,27.27785591498671,27.099630464384038,4.15994182829742,2.4017435343806994,Other
Asa5G06895.1,[translated],73.9,36.54131847725162,26.82795166402535,31.98093452101891,31.783401554098628,4.859695275100758,2.805746375258975,Other
Asa5G06872.1,[translated],20.6,5.373723305478181,6.955394875858426,0.0,4.109706060445536,3.6459133514915507,2.1049690549256974,Other
Asa5G06837.1,[translated],42.6,11.822191272052,8.942650554675119,11.28738865447726,10.684076827068127,1.5316421111266996,0.8842939851611668,Other
Asa5G06746.1,[translated],25.4,15.0464252553389,15.89804543053354,14.10923581809658,15.017902167989673,0.8947458478644448,0.5165817561208371,Other
Asa5G06739.1,[translated],27.4,32.24233983286908,31.79609086106709,30.09970307860603,31.37937792418073,1.1304690703447229,0.6526766220740717,Other
Asa5G06644.1,[translated],46.3,5.373723305478181,4.968139197041733,3.762462884825754,4.701441795781889,0.8380845205999953,0.4838683235720658,Other
Asa5G06585.1,[translated],41.6,17.19591457753017,13.91078975171685,15.04985153930302,15.385518622850014,1.6680873998464407,0.9630707093331655,Other
Asa5G06504.1,[translated],64.8,2.149489322191272,0.0,0.0,0.716496440730424,1.241008238787357,0.7164964407304241,Other
Asa5G06470.1,[translated],38.6,51.58774373259053,46.70050845219229,44.20893889670261,47.499063693828475,3.7536592888792146,2.167176200880554,Other
Asa5G06418.1,[translated],93.4,12.89693593314763,8.942650554675119,12.2280043756837,11.355863621168817,2.1164983664923334,1.221960901633752,Other
Asa5G06378.1,[translated],32.9,3.224233983286908,2.98088351822504,3.762462884825754,3.3225267954459006,0.39995335261200854,0.23091317579383647,Other
Asa5G06319.1,[translated],16.9,9.672701949860723,9.936278394083466,7.524925769651508,9.044635371198567,1.3226889620250912,0.7636548282793332,Other
Asa5G06305.1,[translated],32.2,23.64438254410399,27.8215795034337,20.69354586654165,24.053169304693114,3.581556343810723,2.067812519216933,Other
Asa5G06283.1,[translated],93.6,27.94336118848653,28.81520734284205,28.21847163619315,28.325680055840575,0.44570075515821306,0.2573254509686138,Other
Asa5G06279.1,[translated],27.8,30.09285051067781,26.82795166402535,25.39662447257384,27.439142215758995,2.4070314015687018,1.3897002276435722,Other
Asa5G06268.1,[translated],43.6,9.672701949860723,7.949022715266772,14.10923581809658,10.576986827741358,3.178105524261539,1.8348800799454363,Other
Asa5G06153.1,[translated],30.7,25.79387186629527,31.79609086106709,30.09970307860603,29.22988860198946,3.0942028267550143,1.7864388349543086,Other
Asa5G06128.1,[translated],148.3,94.57753017641596,79.49022715266773,82.77418346616659,85.61398026508341,7.934419482668809,4.580939224182249,Other
Asa5G06119.1,"[translated] | GO=Molecular Function: protein kinase activity (GO:0004672),Molecular Function: protein tyrosine kinase activity (GO:0004713),Molecular Function: protein binding (GO:0005515),Molecular Function: ATP binding (GO:0005524),Biological Process: protein phosphorylation (GO:0006468); NR=PREDICTED: probable inactive receptor kinase At1g27190 [Phoenix dactylifera]; Swissprot=Probable inactive receptor kinase At1g27190 OS=Arabidopsis thaliana GN=At1g27190 PE=1 SV=1; KEGG=hypothetical protein; K04730 interleukin-1 receptor-associated kinase 1 [EC:2.7.11.1] (A); IPRSCAN=IPR002290 Serine/threonine- / dual specificity protein kinase, catalytic  domain IPR020635 Tyrosine-protein kinase, catalytic domain IPR000719 Protein kinase domain NULL NULL NULL NULL IPR001245 Serine-threonine/tyrosine-protein kinase catalytic domain IPR001611 Leucine-rich repeat IPR025875 Leucine rich repeat 4 IPR013210 Leucine-rich repeat-containing N-terminal, type 2 NULL NULL NULL NULL NULL NULL",89.8,12.89693593314763,12.9171619123085,12.2280043756837,12.680700740379942,0.3921769645391604,0.22642347604665458,Exosome Marker
Asa5G06013.1,"[translated] | GO=Molecular Function: polygalacturonase activity (GO:0004650),Biological Process: carbohydrate metabolic process (GO:0005975); NR=hypothetical protein EUGRSUZ_I01918 [Eucalyptus grandis]; Swissprot=Polygalacturonase OS=Actinidia deliciosa PE=2 SV=1; KEGG=probable polygalacturonase At1g80170; K01213 galacturan 1,4-alpha-galacturonidase [EC:3.2.1.67] (A); IPRSCAN=NULL NULL IPR000743 Glycoside hydrolase, family 28",39.3,29.01810584958217,27.8215795034337,26.33724019378028,27.725641848932046,1.343005283414025,0.775384461902177,Other
Asa5G05994.1,[translated] | NR=PREDICTED: protein ASPARTIC PROTEASE IN GUARD CELL 2-like [Phoenix dactylifera]; IPRSCAN=NULL NULL,21.5,3.224233983286908,4.968139197041733,2.821847163619315,3.6714067813159854,1.1408834325451485,0.6586893568939257,Other
Asa5G05901.1,[translated] | NR=hypothetical protein AMTR_s00016p00231510 [Amborella trichopoda]; Swissprot=Protein HVA22 OS=Hordeum vulgare GN=HVA22 PE=2 SV=1; KEGG=HVA22-like protein e; K17279 receptor expression-enhancing protein 5/6 (A); IPRSCAN=IPR004345 TB2/DP1/HVA22-related protein,28.6,10.74744661095636,9.936278394083466,9.406157212064384,10.029960739034737,0.6755343064653901,0.3900199136846202,Other
Asa5G05876.1,[translated] | NR=PREDICTED: uncharacterized protein LOC105058874 isoform X1 [Elaeis guineensis],35.2,11.822191272052,10.92990623349181,10.34677293327082,11.03295681293821,0.7430877371119332,0.4290219050530845,Other
Asa5G05839.1,"[translated] | GO=Molecular Function: catalytic activity (GO:0003824),Molecular Function: D-arabinono-1,4-lactone oxidase activity (GO:0003885),Molecular Function: UDP-N-acetylmuramate dehydrogenase activity (GO:0008762),Cellular Component: membrane (GO:0016020),Molecular Function: oxidoreductase activity (GO:0016491),Molecular Function: oxidoreductase activity, acting on CH-OH group of donors (GO:0016614),Molecular Function: galactonolactone dehydrogenase activity (GO:0016633),Molecular Function: flavin adenine dinucleotide binding (GO:0050660),Biological Process: oxidation-reduction process (GO:0055114); NR=hypothetical_protein [Oryza brachyantha]; Swissprot=L-galactono-1,4-lactone dehydrogenase 2, mitochondrial OS=Oryza sativa subsp. japonica GN=GLDH2 PE=2 SV=1; KEGG=L-galactono-1,4-lactone dehydrogenase 2, mitochondrial; K00225 L-galactono-1,4-lactone dehydrogenase [EC:1.3.2.3] (A); IPRSCAN=IPR010029 Galactonolactone dehydrogenase NULL NULL IPR006094 FAD linked oxidase, N-terminal IPR007173 D-arabinono-1,4-lactone oxidase IPR016166 FAD-binding, type 2",32.5,140.7915506035283,183.8211502905441,190.944991404907,171.85256409965982,27.13442827130912,15.666069466746912,"Antioxidant, Exosome Marker"
Asa5G05820.1,"[translated] | GO=Biological Process: ubiquitin-dependent protein catabolic process (GO:0006511),Cellular Component: cullin-RING ubiquitin ligase complex (GO:0031461),Molecular Function: ubiquitin protein ligase binding (GO:0031625); NR=Cullin-1 -like protein [Gossypium arboreum]; Swissprot=Cullin-1 OS=Arabidopsis thaliana GN=CUL1 PE=1 SV=1; KEGG=cullin-1-like; K03347 cullin 1 (A); IPRSCAN=IPR001373 Cullin, N-terminal NULL NULL NULL NULL",41.1,10.74744661095636,5.961767036450079,6.58431004844507,7.764507898617169,2.6019862550799124,1.5022574647980937,Exosome Marker
Asa5G05755.1,"[translated] | GO=Cellular Component: membrane (GO:0016020); NR=PREDICTED: uncharacterized protein LOC104104961 isoform X1 [Nicotiana tomentosiformis]; Swissprot=Protein FATTY ACID EXPORT 3, chloroplastic OS=Arabidopsis thaliana GN=FAX3 PE=2 SV=2; IPRSCAN=IPR005349 Uncharacterised protein family UPF0136, Transmembrane IPR005349 Uncharacterised protein family UPF0136, Transmembrane",50.2,13.97168059424327,11.92353407290016,12.2280043756837,12.707739680942376,1.1051404958448487,0.63805316276838,"Lipid Metabolism, Exosome Marker"
Asa5G05640.1,"[translated] | GO=Molecular Function: nucleotide binding (GO:0000166),Molecular Function: ATP binding (GO:0005524),Cellular Component: membrane (GO:0016020),Molecular Function: ATPase activity (GO:0016887),Molecular Function: nucleoside-triphosphatase activity (GO:0017111); NR=PREDICTED: pleiotropic drug resistance protein 13 [Phoenix dactylifera]; Swissprot=ABC transporter G family member 31 OS=Arabidopsis thaliana GN=ABCG31 PE=1 SV=1; KEGG=YALI0F17996p; K08712 ATP-binding cassette, subfamily G (WHITE), member 2, SNQ2 (A); IPRSCAN=NULL NULL NULL NULL IPR003593 AAA+ ATPase domain IPR003593 AAA+ ATPase domain IPR013525 ABC-2 type transporter IPR013525 ABC-2 type transporter IPR003439 ABC transporter-like IPR003439 ABC transporter-like IPR013581 Plant PDR ABC transporter associated IPR003439 ABC transporter-like IPR003439 ABC transporter-like",26.4,13.97168059424327,12.9171619123085,15.04985153930302,13.979564681951596,1.0663666725858185,0.6156670854722679,"Transport, Exosome Marker"
Asa5G05514.1,"[translated] | GO=Molecular Function: nucleotide binding (GO:0000166),Molecular Function: ATP binding (GO:0005524),Molecular Function: nucleoside-triphosphatase activity (GO:0017111); NR=PREDICTED: probable mitochondrial chaperone bcs1 [Musa acuminata subsp. malaccensis]; Swissprot=Probable mitochondrial chaperone BCS1-B OS=Dictyostelium discoideum GN=bcsl1b PE=3 SV=1; KEGG=probable mitochondrial chaperone bcs1; K08900 mitochondrial chaperone BCS1 (A); IPRSCAN=IPR025753 AAA-type ATPase, N-terminal domain IPR003959 ATPase, AAA-type, core IPR003593 AAA+ ATPase domain NULL NULL NULL NULL",30.1,26.8686165273909,24.84069598520866,23.51539303016096,25.07490184758684,1.6888357661634752,0.9750497842115503,Anti-stress/HSP
Asa5G05302.1,[translated] | NR=PREDICTED: protein FAM9A-like [Phoenix dactylifera]; Swissprot=Heat shock 70 kDa protein OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) GN=hsps-1 PE=2 SV=2; IPRSCAN=NULL NULL NULL NULL,21.0,82.75533890436397,84.45836634970945,89.35849351461164,85.52406625622837,3.428148176461246,1.979242272501825,Anti-stress/HSP
Asa5G05297.1,"[translated] | GO=Molecular Function: nucleic acid binding (GO:0003676); NR=PREDICTED: serine/arginine-rich splicing factor RS31-like [Elaeis guineensis]; Swissprot=Serine/arginine-rich splicing factor RS31 OS=Arabidopsis thaliana GN=RS31 PE=1 SV=2; KEGG=serine/arginine-rich splicing factor RS31-like; K12893 splicing factor, arginine/serine-rich 4/5/6 (A); IPRSCAN=IPR000504 RNA recognition motif domain IPR000504 RNA recognition motif domain IPR000504 RNA recognition motif domain NULL NULL NULL NULL NULL NULL IPR000504 RNA recognition motif domain IPR000504 RNA recognition motif domain",40.5,6.448467966573816,10.92990623349181,9.406157212064384,8.92817713737667,2.2786335705633087,1.3155697053492446,Exosome Marker
Asa5G05292.1,[translated] | NR=unnamed protein product [Vitis vinifera]; Swissprot=26S proteasome non-ATPase regulatory subunit 13 homolog A OS=Arabidopsis thaliana GN=RPN9A PE=1 SV=1; KEGG=26S proteasome non-ATPase regulatory subunit 13 homolog B-like; K03039 26S proteasome regulatory subunit N9 (A); IPRSCAN=NULL NULL,20.6,3.224233983286908,2.98088351822504,4.703078606032192,3.6360653691813796,0.9320369080259602,0.5381117597434546,Exosome Marker
Asa5G05145.1,[translated] | GO=Molecular Function: nutrient reservoir activity (GO:0045735); NR=PREDICTED: germin-like protein 12-2 [Musa acuminata subsp. malaccensis]; Swissprot=Putative germin-like protein 2-1 OS=Oryza sativa subsp. japonica GN=Os02g0491600 PE=3 SV=1; KEGG=uncharacterized LOC101250545; K11426 SET and MYND domain-containing protein (A); IPRSCAN=NULL NULL IPR006045 Cupin 1,48.9,4.298978644382544,5.961767036450079,9.406157212064384,6.555634297632335,2.604866018334776,1.5039200968884916,Other
Asa5G05144.1,"[translated] | GO=Molecular Function: manganese ion binding (GO:0030145),Molecular Function: nutrient reservoir activity (GO:0045735); NR=PREDICTED: putative germin-like protein 2-1 [Phoenix dactylifera]; Swissprot=Putative germin-like protein 2-1 OS=Oryza sativa subsp. japonica GN=Os02g0491600 PE=3 SV=1; KEGG=uncharacterized LOC101250545; K11426 SET and MYND domain-containing protein (A); IPRSCAN=IPR001929 Germin IPR001929 Germin IPR001929 Germin NULL NULL NULL NULL IPR006045 Cupin 1 IPR006045 Cupin 1",54.3,63.40993500464252,60.61129820390914,56.43694327238631,60.15272549364599,3.5090411970333064,2.025945879704666,Other
Asa5G04943.1,[translated],30.9,16.12116991643454,15.89804543053354,10.34677293327082,14.121996093412967,3.2713420129523882,1.8887101917893936,Other
Asa5G04926.1,[translated] | NR=PREDICTED: BOI-related E3 ubiquitin-protein ligase 1-like isoform X2 [Phoenix dactylifera]; KEGG=BOI-related E3 ubiquitin-protein ligase 1-like; K19042 E3 ubiquitin-protein ligase BOI and related proteins [EC:2.3.2.27] (A),42.1,6.448467966573816,6.955394875858426,6.58431004844507,6.662724296959104,0.26240296990835943,0.1514984253127486,Other
